price_lakhs,area_sqft,bedrooms,bathrooms,location,property_type,furnishing,parking,year_built,city,property_age,age_decade,is_new_build,area_per_bedroom,bath_to_bed_ratio,price_per_sqft,size_category,price_segment,value_score,has_parking,amenity_score,city_tier,city_avg_price,location_price_rank
75.21,1948,4,4,Tambaram,Apartment,Furnished,1,2009,Chennai,17,2000,0,487.0,1.0,3860.88,Large,Mid-Range,25.9,1,2.0,2,71.75,40
44.04,913,3,3,Tambaram,Apartment,Furnished,1,2006,Chennai,20,2000,0,304.3,1.0,4823.66,Compact,Affordable,20.73,1,2.0,2,71.75,40
40.82,831,1,1,Banjara Hills,Apartment,Unfurnished,1,2001,Hyderabad,25,2000,0,831.0,1.0,4912.15,Compact,Affordable,20.36,1,1.0,2,76.19,15
48.76,1212,2,1,Wakad,Apartment,Semi-Furnished,1,2005,Pune,21,2000,0,606.0,0.5,4023.1,Medium,Affordable,24.86,1,1.5,2,72.89,28
53.52,886,4,3,Indiranagar,Apartment,Unfurnished,2,2005,Bangalore,21,2000,0,221.5,0.75,6040.63,Compact,Mid-Range,16.55,1,2.0,1,84.53,12
99.38,1766,3,3,Whitefield,Apartment,Furnished,2,2010,Bangalore,16,2010,0,588.7,1.0,5627.41,Medium,Mid-Range,17.77,1,3.0,1,84.53,11
93.02,1759,3,3,Hebbal,Apartment,Semi-Furnished,2,1997,Bangalore,29,1990,0,586.3,1.0,5288.23,Medium,Mid-Range,18.91,1,2.5,1,84.53,18
54.14,887,2,2,BTM Layout,Apartment,Semi-Furnished,2,2023,Bangalore,3,2020,1,443.5,1.0,6103.72,Compact,Mid-Range,16.38,1,2.5,1,84.53,14
122.59,3003,4,4,JP Nagar,Independent House,Unfurnished,2,1998,Bangalore,28,1990,0,750.8,1.0,4082.25,Extra Large,Premium,24.5,1,2.0,1,84.53,13
91.69,2081,2,2,Gachibowli,Independent House,Unfurnished,1,2007,Hyderabad,19,2000,0,1040.5,1.0,4406.05,Large,Mid-Range,22.7,1,1.0,2,76.19,16
107.37,2150,3,3,Whitefield,Villa,Furnished,2,2018,Bangalore,8,2010,1,716.7,1.0,4993.95,Large,Premium,20.02,1,3.0,1,84.53,11
174.65,2023,4,4,Andheri,Villa,Furnished,1,1997,Mumbai,29,1990,0,505.8,1.0,8633.22,Large,Luxury,11.58,1,2.0,1,145.65,3
64.29,2062,2,2,Wakad,Apartment,Semi-Furnished,1,1998,Pune,28,1990,0,1031.0,1.0,3117.85,Large,Mid-Range,32.07,1,1.5,2,72.89,28
91.62,1698,4,4,Electronic City,Independent House,Unfurnished,1,2007,Bangalore,19,2000,0,424.5,1.0,5395.76,Medium,Mid-Range,18.53,1,1.0,1,84.53,10
61.35,1345,1,1,Yelahanka,Apartment,Semi-Furnished,2,2003,Bangalore,23,2000,0,1345.0,1.0,4561.34,Medium,Mid-Range,21.92,1,2.5,1,84.53,19
98.51,1841,2,3,Madhapur,Independent House,Furnished,2,2019,Hyderabad,7,2010,1,920.5,1.5,5350.9,Large,Mid-Range,18.69,1,3.0,2,76.19,26
76.83,1644,2,2,Madhapur,Apartment,Furnished,2,2014,Hyderabad,12,2010,0,822.0,1.0,4673.36,Medium,Mid-Range,21.4,1,3.0,2,76.19,26
67.31,1800,3,3,Whitefield,Independent House,Furnished,0,1997,Bangalore,29,1990,0,600.0,1.0,3739.44,Medium,Mid-Range,26.74,0,1.0,1,84.53,11
72.9,1575,2,1,Electronic City,Independent House,Unfurnished,0,2000,Bangalore,26,2000,0,787.5,0.5,4628.57,Medium,Mid-Range,21.6,0,0.0,1,84.53,10
92.86,774,4,4,Worli,Apartment,Unfurnished,2,1999,Mumbai,27,1990,0,193.5,1.0,11997.42,Compact,Mid-Range,8.34,1,2.0,1,145.65,1
116.01,2453,4,4,Koregaon Park,Independent House,Furnished,0,2021,Pune,5,2020,1,613.2,1.0,4729.31,Large,Premium,21.14,0,1.0,2,72.89,23
54.75,500,2,1,Gachibowli,Apartment,Furnished,0,2011,Hyderabad,15,2010,0,250.0,0.5,10950.0,Compact,Mid-Range,9.13,0,1.0,2,76.19,16
95.81,2909,4,4,Hadapsar,Independent House,Furnished,2,2018,Pune,8,2010,1,727.2,1.0,3293.57,Extra Large,Mid-Range,30.36,1,3.0,2,72.89,34
96.68,2725,3,3,Anna Nagar,Villa,Unfurnished,1,2014,Chennai,12,2010,0,908.3,1.0,3547.89,Large,Mid-Range,28.19,1,1.0,2,71.75,22
38.71,779,4,5,Electronic City,Apartment,Unfurnished,1,1996,Bangalore,30,1990,0,194.8,1.25,4969.19,Compact,Affordable,20.12,1,1.0,1,84.53,10
112.27,2704,3,3,JP Nagar,Villa,Unfurnished,2,2017,Bangalore,9,2010,0,901.3,1.0,4152.0,Large,Premium,24.08,1,2.0,1,84.53,13
71.07,1113,2,2,JP Nagar,Apartment,Unfurnished,1,2017,Bangalore,9,2010,0,556.5,1.0,6385.44,Medium,Mid-Range,15.66,1,1.0,1,84.53,13
59.32,1469,2,2,Kothrud,Independent House,Unfurnished,2,2020,Pune,6,2020,1,734.5,1.0,4038.12,Medium,Mid-Range,24.76,1,2.0,2,72.89,31
73.04,1461,2,2,Kondapur,Apartment,Furnished,0,1999,Hyderabad,27,1990,0,730.5,1.0,4999.32,Medium,Mid-Range,20.0,0,1.0,2,76.19,32
33.49,845,2,2,Adyar,Apartment,Furnished,0,1998,Chennai,28,1990,0,422.5,1.0,3963.31,Compact,Affordable,25.23,0,1.0,2,71.75,21
82.55,1417,1,1,Hebbal,Apartment,Furnished,1,1997,Bangalore,29,1990,0,1417.0,1.0,5825.69,Medium,Mid-Range,17.17,1,2.0,1,84.53,18
171.51,2742,2,3,Andheri,Villa,Unfurnished,1,2012,Mumbai,14,2010,0,1371.0,1.5,6254.92,Large,Luxury,15.99,1,1.0,1,145.65,3
111.75,2905,4,5,Hitech City,Villa,Semi-Furnished,1,2019,Hyderabad,7,2010,1,726.2,1.25,3846.82,Extra Large,Premium,26.0,1,1.5,2,76.19,17
81.65,2188,2,1,Anna Nagar,Independent House,Semi-Furnished,2,2023,Chennai,3,2020,1,1094.0,0.5,3731.72,Large,Mid-Range,26.8,1,2.5,2,71.75,22
51.74,715,2,2,Indiranagar,Apartment,Unfurnished,1,2010,Bangalore,16,2010,0,357.5,1.0,7236.36,Compact,Mid-Range,13.82,1,1.0,1,84.53,12
83.5,1632,3,4,Whitefield,Apartment,Furnished,1,2004,Bangalore,22,2000,0,544.0,1.33,5116.42,Medium,Mid-Range,19.54,1,2.0,1,84.53,11
122.69,3220,1,2,Yelahanka,Villa,Unfurnished,1,2020,Bangalore,6,2020,1,3220.0,2.0,3810.25,Extra Large,Premium,26.25,1,1.0,1,84.53,19
211.73,2642,2,2,Bandra,Villa,Unfurnished,2,2011,Mumbai,15,2010,0,1321.0,1.0,8014.0,Large,Luxury,12.48,1,2.0,1,145.65,2
55.87,1287,2,3,T Nagar,Apartment,Semi-Furnished,0,2021,Chennai,5,2020,1,643.5,1.5,4341.1,Medium,Mid-Range,23.04,0,0.5,2,71.75,36
49.66,1532,3,3,Porur,Villa,Semi-Furnished,0,2010,Chennai,16,2010,0,510.7,1.0,3241.51,Medium,Affordable,30.85,0,0.5,2,71.75,37
56.53,1050,4,4,Borivali,Apartment,Semi-Furnished,2,2012,Mumbai,14,2010,0,262.5,1.0,5383.81,Medium,Mid-Range,18.57,1,2.5,1,145.65,7
68.66,1768,3,3,Wakad,Apartment,Unfurnished,1,1998,Pune,28,1990,0,589.3,1.0,3883.48,Medium,Mid-Range,25.75,1,1.0,2,72.89,28
79.67,2170,1,1,Hinjewadi,Independent House,Unfurnished,1,2004,Pune,22,2000,0,2170.0,1.0,3671.43,Large,Mid-Range,27.24,1,1.0,2,72.89,25
82.05,2215,3,3,Kondapur,Independent House,Unfurnished,2,2009,Hyderabad,17,2000,0,738.3,1.0,3704.29,Large,Mid-Range,27.0,1,2.0,2,76.19,32
66.89,1166,3,4,Adyar,Independent House,Furnished,1,1996,Chennai,30,1990,0,388.7,1.33,5736.71,Medium,Mid-Range,17.43,1,2.0,2,71.75,21
31.05,500,3,3,Yelahanka,Apartment,Unfurnished,2,2003,Bangalore,23,2000,0,166.7,1.0,6210.0,Compact,Affordable,16.1,1,2.0,1,84.53,19
108.74,2530,4,4,Yelahanka,Villa,Furnished,2,2002,Bangalore,24,2000,0,632.5,1.0,4298.02,Large,Premium,23.27,1,3.0,1,84.53,19
77.73,1866,1,1,Viman Nagar,Villa,Semi-Furnished,0,2018,Pune,8,2010,1,1866.0,1.0,4165.59,Large,Mid-Range,24.01,0,0.5,2,72.89,20
104.98,2622,2,2,Yelahanka,Villa,Semi-Furnished,1,2013,Bangalore,13,2010,0,1311.0,1.0,4003.81,Large,Premium,24.98,1,1.5,1,84.53,19
45.59,1212,2,2,T Nagar,Apartment,Semi-Furnished,1,2002,Chennai,24,2000,0,606.0,1.0,3761.55,Medium,Affordable,26.58,1,1.5,2,71.75,36
65.7,1265,3,3,Koramangala,Apartment,Unfurnished,1,2014,Bangalore,12,2010,0,421.7,1.0,5193.68,Medium,Mid-Range,19.25,1,1.0,1,84.53,9
45.42,1000,1,1,Hadapsar,Apartment,Unfurnished,1,1999,Pune,27,1990,0,1000.0,1.0,4542.0,Compact,Affordable,22.02,1,1.0,2,72.89,34
86.85,1798,4,4,Gachibowli,Apartment,Unfurnished,1,2017,Hyderabad,9,2010,0,449.5,1.0,4830.37,Medium,Mid-Range,20.7,1,1.0,2,76.19,16
61.78,1576,1,1,Electronic City,Independent House,Semi-Furnished,1,2004,Bangalore,22,2000,0,1576.0,1.0,3920.05,Medium,Mid-Range,25.51,1,1.5,1,84.53,10
51.56,954,1,1,Viman Nagar,Apartment,Unfurnished,1,2021,Pune,5,2020,1,954.0,1.0,5404.61,Compact,Mid-Range,18.5,1,1.0,2,72.89,20
183.96,1943,3,2,Powai,Independent House,Furnished,1,1997,Mumbai,29,1990,0,647.7,0.67,9467.83,Large,Luxury,10.56,1,2.0,1,145.65,4
129.29,3138,3,3,Electronic City,Villa,Furnished,0,2006,Bangalore,20,2000,0,1046.0,1.0,4120.14,Extra Large,Premium,24.27,0,1.0,1,84.53,10
111.78,2143,2,3,JP Nagar,Independent House,Furnished,0,2022,Bangalore,4,2020,1,1071.5,1.5,5216.05,Large,Premium,19.17,0,1.0,1,84.53,13
25.11,500,2,2,Pimpri,Apartment,Semi-Furnished,2,1998,Pune,28,1990,0,250.0,1.0,5022.0,Compact,Affordable,19.91,1,2.5,2,72.89,39
88.49,2646,2,2,Hadapsar,Villa,Semi-Furnished,0,2013,Pune,13,2010,0,1323.0,1.0,3344.29,Large,Mid-Range,29.9,0,0.5,2,72.89,34
94.01,1954,2,1,Indiranagar,Villa,Unfurnished,1,2016,Bangalore,10,2010,0,977.0,0.5,4811.16,Large,Mid-Range,20.79,1,1.0,1,84.53,12
108.81,2763,1,1,Kukatpally,Villa,Furnished,0,2024,Hyderabad,2,2020,1,2763.0,1.0,3938.11,Large,Premium,25.39,0,1.0,2,76.19,24
163.87,1716,2,2,Andheri,Independent House,Semi-Furnished,1,2024,Mumbai,2,2020,1,858.0,1.0,9549.53,Medium,Luxury,10.47,1,1.5,1,145.65,3
43.8,500,1,1,Koregaon Park,Apartment,Unfurnished,2,2010,Pune,16,2010,0,500.0,1.0,8760.0,Compact,Affordable,11.42,1,2.0,2,72.89,23
116.97,2816,2,2,Indiranagar,Independent House,Furnished,2,2013,Bangalore,13,2010,0,1408.0,1.0,4153.76,Extra Large,Premium,24.07,1,3.0,1,84.53,12
99.22,2447,1,1,Wakad,Independent House,Furnished,1,2001,Pune,25,2000,0,2447.0,1.0,4054.76,Large,Mid-Range,24.66,1,2.0,2,72.89,28
102.47,2661,2,3,Velachery,Villa,Furnished,0,2010,Chennai,16,2010,0,1330.5,1.5,3850.81,Large,Premium,25.97,0,1.0,2,71.75,33
85.06,2322,1,1,Adyar,Apartment,Semi-Furnished,1,2006,Chennai,20,2000,0,2322.0,1.0,3663.22,Large,Mid-Range,27.3,1,1.5,2,71.75,21
46.87,579,4,5,Adyar,Apartment,Furnished,0,1996,Chennai,30,1990,0,144.8,1.25,8094.99,Compact,Affordable,12.35,0,1.0,2,71.75,21
48.31,1109,3,3,Indiranagar,Independent House,Semi-Furnished,1,1999,Bangalore,27,1990,0,369.7,1.0,4356.18,Medium,Affordable,22.96,1,1.5,1,84.53,12
101.15,2626,1,2,OMR,Villa,Semi-Furnished,1,2007,Chennai,19,2000,0,2626.0,2.0,3851.87,Large,Premium,25.96,1,1.5,2,71.75,29
69.58,1065,4,3,Hitech City,Independent House,Unfurnished,1,2015,Hyderabad,11,2010,0,266.2,0.75,6533.33,Medium,Mid-Range,15.31,1,1.0,2,76.19,17
85.96,1131,3,4,Navi Mumbai,Apartment,Furnished,1,2011,Mumbai,15,2010,0,377.0,1.33,7600.35,Medium,Mid-Range,13.16,1,2.0,1,145.65,8
37.23,896,2,2,Velachery,Apartment,Unfurnished,2,2003,Chennai,23,2000,0,448.0,1.0,4155.13,Compact,Affordable,24.07,1,2.0,2,71.75,33
59.53,2279,4,3,LB Nagar,Villa,Unfurnished,1,2009,Hyderabad,17,2000,0,569.8,0.75,2612.11,Large,Mid-Range,38.28,1,1.0,2,76.19,38
81.26,1000,1,1,Goregaon,Apartment,Furnished,1,2024,Mumbai,2,2020,1,1000.0,1.0,8126.0,Compact,Mid-Range,12.31,1,2.0,1,145.65,5
69.66,2777,2,1,Tambaram,Villa,Semi-Furnished,1,2013,Chennai,13,2010,0,1388.5,0.5,2508.46,Large,Mid-Range,39.87,1,1.5,2,71.75,40
66.11,1617,1,1,Hinjewadi,Villa,Furnished,1,1997,Pune,29,1990,0,1617.0,1.0,4088.44,Medium,Mid-Range,24.46,1,2.0,2,72.89,25
134.88,3717,4,5,Koregaon Park,Villa,Unfurnished,1,2019,Pune,7,2010,1,929.2,1.25,3628.73,Extra Large,Premium,27.56,1,1.0,2,72.89,23
105.81,2288,3,3,Indiranagar,Independent House,Semi-Furnished,1,1999,Bangalore,27,1990,0,762.7,1.0,4624.56,Large,Premium,21.62,1,1.5,1,84.53,12
177.39,2372,2,2,Powai,Independent House,Semi-Furnished,0,2020,Mumbai,6,2020,1,1186.0,1.0,7478.5,Large,Luxury,13.37,0,0.5,1,145.65,4
93.15,2539,2,2,Anna Nagar,Independent House,Semi-Furnished,1,2013,Chennai,13,2010,0,1269.5,1.0,3668.77,Large,Mid-Range,27.26,1,1.5,2,71.75,22
73.33,2232,4,3,Hadapsar,Independent House,Unfurnished,1,2000,Pune,26,2000,0,558.0,0.75,3285.39,Large,Mid-Range,30.44,1,1.0,2,72.89,34
72.49,986,1,1,JP Nagar,Apartment,Unfurnished,0,2022,Bangalore,4,2020,1,986.0,1.0,7351.93,Compact,Mid-Range,13.6,0,0.0,1,84.53,13
100.75,2362,4,4,Hitech City,Independent House,Semi-Furnished,1,2012,Hyderabad,14,2010,0,590.5,1.0,4265.45,Large,Premium,23.44,1,1.5,2,76.19,17
55.25,1514,3,3,Hinjewadi,Apartment,Semi-Furnished,1,2003,Pune,23,2000,0,504.7,1.0,3649.27,Medium,Mid-Range,27.4,1,1.5,2,72.89,25
57.05,1597,2,2,Kondapur,Apartment,Unfurnished,2,2000,Hyderabad,26,2000,0,798.5,1.0,3572.32,Medium,Mid-Range,27.99,1,2.0,2,76.19,32
39.98,500,3,4,Electronic City,Apartment,Unfurnished,0,2013,Bangalore,13,2010,0,166.7,1.33,7996.0,Compact,Affordable,12.51,0,0.0,1,84.53,10
62.86,1949,3,3,LB Nagar,Apartment,Unfurnished,1,1997,Hyderabad,29,1990,0,649.7,1.0,3225.24,Large,Mid-Range,31.01,1,1.0,2,76.19,38
95.21,3352,2,2,Pimpri,Villa,Semi-Furnished,1,2019,Pune,7,2010,1,1676.0,1.0,2840.39,Extra Large,Mid-Range,35.21,1,1.5,2,72.89,39
133.53,3254,1,1,Indiranagar,Villa,Unfurnished,1,2015,Bangalore,11,2010,0,3254.0,1.0,4103.56,Extra Large,Premium,24.37,1,1.0,1,84.53,12
163.79,3932,3,4,Whitefield,Villa,Unfurnished,1,2022,Bangalore,4,2020,1,1310.7,1.33,4165.56,Extra Large,Luxury,24.01,1,1.0,1,84.53,11
101.61,2430,2,2,Adyar,Independent House,Semi-Furnished,2,2003,Chennai,23,2000,0,1215.0,1.0,4181.48,Large,Premium,23.91,1,2.5,2,71.75,21
89.78,1937,4,4,Yelahanka,Independent House,Semi-Furnished,1,2004,Bangalore,22,2000,0,484.2,1.0,4635.0,Large,Mid-Range,21.57,1,1.5,1,84.53,19
79.61,2487,2,2,Pimpri,Villa,Furnished,2,2008,Pune,18,2000,0,1243.5,1.0,3201.05,Large,Mid-Range,31.24,1,3.0,2,72.89,39
89.58,2366,2,3,OMR,Independent House,Semi-Furnished,1,2010,Chennai,16,2010,0,1183.0,1.5,3786.14,Large,Mid-Range,26.41,1,1.5,2,71.75,29
220.16,3531,2,2,Thane,Villa,Furnished,2,2020,Mumbai,6,2020,1,1765.5,1.0,6235.06,Extra Large,Luxury,16.04,1,3.0,1,145.65,6
93.6,2805,1,1,Pimpri,Independent House,Unfurnished,1,2023,Pune,3,2020,1,2805.0,1.0,3336.9,Extra Large,Mid-Range,29.97,1,1.0,2,72.89,39
97.87,3141,2,2,Wakad,Villa,Semi-Furnished,1,2004,Pune,22,2000,0,1570.5,1.0,3115.89,Extra Large,Mid-Range,32.09,1,1.5,2,72.89,28
73.28,2221,3,3,Sholinganallur,Apartment,Furnished,1,2003,Chennai,23,2000,0,740.3,1.0,3299.41,Large,Mid-Range,30.31,1,2.0,2,71.75,27
115.11,3244,3,3,Yelahanka,Villa,Semi-Furnished,2,2012,Bangalore,14,2010,0,1081.3,1.0,3548.4,Extra Large,Premium,28.18,1,2.5,1,84.53,19
120.24,2332,2,2,Whitefield,Independent House,Unfurnished,2,2013,Bangalore,13,2010,0,1166.0,1.0,5156.09,Large,Premium,19.39,1,2.0,1,84.53,11
68.34,1431,1,1,Begumpet,Villa,Semi-Furnished,0,2024,Hyderabad,2,2020,1,1431.0,1.0,4775.68,Medium,Mid-Range,20.94,0,0.5,2,76.19,35
123.64,2952,4,4,BTM Layout,Villa,Semi-Furnished,1,2007,Bangalore,19,2000,0,738.0,1.0,4188.35,Extra Large,Premium,23.88,1,1.5,1,84.53,14
99.9,2667,2,2,Madhapur,Villa,Unfurnished,1,2011,Hyderabad,15,2010,0,1333.5,1.0,3745.78,Large,Mid-Range,26.7,1,1.0,2,76.19,26
76.19,1612,4,4,Electronic City,Apartment,Semi-Furnished,2,2016,Bangalore,10,2010,0,403.0,1.0,4726.43,Medium,Mid-Range,21.16,1,2.5,1,84.53,10
91.64,2942,3,3,OMR,Villa,Unfurnished,1,2003,Chennai,23,2000,0,980.7,1.0,3114.89,Extra Large,Mid-Range,32.1,1,1.0,2,71.75,29
29.32,500,3,2,Tambaram,Apartment,Semi-Furnished,1,2020,Chennai,6,2020,1,166.7,0.67,5864.0,Compact,Affordable,17.05,1,1.5,2,71.75,40
172.45,1546,3,4,Worli,Villa,Furnished,1,2009,Mumbai,17,2000,0,515.3,1.33,11154.59,Medium,Luxury,8.96,1,2.0,1,145.65,1
99.09,2650,1,1,Sholinganallur,Villa,Unfurnished,1,2009,Chennai,17,2000,0,2650.0,1.0,3739.25,Large,Mid-Range,26.74,1,1.0,2,71.75,27
66.69,1179,1,2,Whitefield,Apartment,Semi-Furnished,0,1995,Bangalore,31,1990,0,1179.0,2.0,5656.49,Medium,Mid-Range,17.68,0,0.5,1,84.53,11
45.96,1501,2,2,Velachery,Apartment,Furnished,0,2001,Chennai,25,2000,0,750.5,1.0,3061.96,Medium,Affordable,32.66,0,1.0,2,71.75,33
171.52,2179,3,3,Andheri,Independent House,Unfurnished,0,2017,Mumbai,9,2010,0,726.3,1.0,7871.5,Large,Luxury,12.7,0,0.0,1,145.65,3
47.54,1027,2,2,T Nagar,Independent House,Unfurnished,2,2014,Chennai,12,2010,0,513.5,1.0,4629.02,Medium,Affordable,21.6,1,2.0,2,71.75,36
61.11,1299,3,3,Adyar,Apartment,Semi-Furnished,0,2003,Chennai,23,2000,0,433.0,1.0,4704.39,Medium,Mid-Range,21.26,0,0.5,2,71.75,21
68.23,1545,2,3,Begumpet,Apartment,Unfurnished,2,1998,Hyderabad,28,1990,0,772.5,1.5,4416.18,Medium,Mid-Range,22.64,1,2.0,2,76.19,35
79.77,2481,3,3,Hitech City,Independent House,Unfurnished,0,2002,Hyderabad,24,2000,0,827.0,1.0,3215.24,Large,Mid-Range,31.1,0,0.0,2,76.19,17
112.0,1567,3,2,Worli,Apartment,Unfurnished,1,2017,Mumbai,9,2010,0,522.3,0.67,7147.42,Medium,Premium,13.99,1,1.0,1,145.65,1
103.07,2902,2,2,Kukatpally,Villa,Semi-Furnished,1,2017,Hyderabad,9,2010,0,1451.0,1.0,3551.69,Extra Large,Premium,28.16,1,1.5,2,76.19,24
45.89,1833,1,1,Begumpet,Apartment,Semi-Furnished,2,1997,Hyderabad,29,1990,0,1833.0,1.0,2503.55,Large,Affordable,39.94,1,2.5,2,76.19,35
46.5,1009,4,4,Madhapur,Independent House,Furnished,1,2009,Hyderabad,17,2000,0,252.2,1.0,4608.52,Medium,Affordable,21.7,1,2.0,2,76.19,26
97.9,3173,4,5,OMR,Villa,Furnished,2,2001,Chennai,25,2000,0,793.2,1.25,3085.41,Extra Large,Mid-Range,32.41,1,3.0,2,71.75,29
65.62,1456,2,2,Hitech City,Apartment,Semi-Furnished,2,2006,Hyderabad,20,2000,0,728.0,1.0,4506.87,Medium,Mid-Range,22.19,1,2.5,2,76.19,17
86.58,2411,4,5,Hadapsar,Villa,Unfurnished,1,2007,Pune,19,2000,0,602.8,1.25,3591.04,Large,Mid-Range,27.85,1,1.0,2,72.89,34
74.1,1415,1,1,Wakad,Apartment,Furnished,1,2011,Pune,15,2010,0,1415.0,1.0,5236.75,Medium,Mid-Range,19.1,1,2.0,2,72.89,28
41.07,873,2,2,OMR,Apartment,Unfurnished,1,2003,Chennai,23,2000,0,436.5,1.0,4704.47,Compact,Affordable,21.26,1,1.0,2,71.75,29
94.09,2949,2,3,Anna Nagar,Villa,Unfurnished,2,2012,Chennai,14,2010,0,1474.5,1.5,3190.57,Extra Large,Mid-Range,31.34,1,2.0,2,71.75,22
78.54,1776,2,2,Whitefield,Independent House,Unfurnished,2,2011,Bangalore,15,2010,0,888.0,1.0,4422.3,Medium,Mid-Range,22.61,1,2.0,1,84.53,11
62.22,1435,3,3,Banjara Hills,Independent House,Semi-Furnished,2,2003,Hyderabad,23,2000,0,478.3,1.0,4335.89,Medium,Mid-Range,23.06,1,2.5,2,76.19,15
110.55,3266,3,3,Hadapsar,Villa,Semi-Furnished,0,2013,Pune,13,2010,0,1088.7,1.0,3384.87,Extra Large,Premium,29.54,0,0.5,2,72.89,34
105.2,2846,2,1,BTM Layout,Independent House,Semi-Furnished,0,2019,Bangalore,7,2010,1,1423.0,0.5,3696.42,Extra Large,Premium,27.05,0,0.5,1,84.53,14
65.21,1807,2,2,Porur,Apartment,Furnished,1,2008,Chennai,18,2000,0,903.5,1.0,3608.74,Large,Mid-Range,27.71,1,2.0,2,71.75,37
71.37,1552,3,2,Banjara Hills,Independent House,Unfurnished,2,1998,Hyderabad,28,1990,0,517.3,0.67,4598.58,Medium,Mid-Range,21.75,1,2.0,2,76.19,15
56.43,1373,1,1,Gachibowli,Apartment,Unfurnished,1,1995,Hyderabad,31,1990,0,1373.0,1.0,4109.98,Medium,Mid-Range,24.33,1,1.0,2,76.19,16
60.51,1613,2,1,OMR,Independent House,Unfurnished,0,2023,Chennai,3,2020,1,806.5,0.5,3751.39,Medium,Mid-Range,26.66,0,0.0,2,71.75,29
67.49,1802,1,1,Anna Nagar,Villa,Unfurnished,2,1996,Chennai,30,1990,0,1802.0,1.0,3745.28,Large,Mid-Range,26.7,1,2.0,2,71.75,22
90.65,2215,1,1,Baner,Villa,Semi-Furnished,2,2007,Pune,19,2000,0,2215.0,1.0,4092.55,Large,Mid-Range,24.43,1,2.5,2,72.89,30
39.01,1455,4,4,Hadapsar,Apartment,Furnished,1,2001,Pune,25,2000,0,363.8,1.0,2681.1,Medium,Affordable,37.3,1,2.0,2,72.89,34
87.66,1921,4,4,Kothrud,Apartment,Semi-Furnished,2,2021,Pune,5,2020,1,480.2,1.0,4563.25,Large,Mid-Range,21.91,1,2.5,2,72.89,31
119.67,2859,4,4,Koregaon Park,Independent House,Semi-Furnished,0,2020,Pune,6,2020,1,714.8,1.0,4185.73,Extra Large,Premium,23.89,0,0.5,2,72.89,23
66.85,1413,3,3,Baner,Apartment,Furnished,1,2021,Pune,5,2020,1,471.0,1.0,4731.07,Medium,Mid-Range,21.14,1,2.0,2,72.89,30
46.09,807,4,4,Anna Nagar,Apartment,Unfurnished,1,2020,Chennai,6,2020,1,201.8,1.0,5711.28,Compact,Affordable,17.51,1,1.0,2,71.75,22
47.47,1040,3,3,Baner,Apartment,Unfurnished,1,2012,Pune,14,2010,0,346.7,1.0,4564.42,Medium,Affordable,21.91,1,1.0,2,72.89,30
196.76,2598,3,3,Goregaon,Villa,Furnished,1,2020,Mumbai,6,2020,1,866.0,1.0,7573.52,Large,Luxury,13.2,1,2.0,1,145.65,5
84.84,2038,2,3,Sholinganallur,Independent House,Furnished,0,2000,Chennai,26,2000,0,1019.0,1.5,4162.9,Large,Mid-Range,24.02,0,1.0,2,71.75,27
110.29,2763,1,1,Banjara Hills,Villa,Furnished,1,2012,Hyderabad,14,2010,0,2763.0,1.0,3991.68,Large,Premium,25.05,1,2.0,2,76.19,15
87.64,2065,3,3,Whitefield,Apartment,Unfurnished,1,1996,Bangalore,30,1990,0,688.3,1.0,4244.07,Large,Mid-Range,23.56,1,1.0,1,84.53,11
89.6,2971,2,3,Tambaram,Villa,Semi-Furnished,1,2001,Chennai,25,2000,0,1485.5,1.5,3015.82,Extra Large,Mid-Range,33.16,1,1.5,2,71.75,40
112.32,2795,4,5,Banjara Hills,Villa,Furnished,1,2003,Hyderabad,23,2000,0,698.8,1.25,4018.6,Large,Premium,24.88,1,2.0,2,76.19,15
114.12,2963,1,2,Adyar,Independent House,Unfurnished,2,2013,Chennai,13,2010,0,2963.0,2.0,3851.5,Extra Large,Premium,25.96,1,2.0,2,71.75,21
106.9,2485,1,1,Kondapur,Independent House,Furnished,1,2020,Hyderabad,6,2020,1,2485.0,1.0,4301.81,Large,Premium,23.25,1,2.0,2,76.19,32
50.13,1309,1,1,Koregaon Park,Independent House,Unfurnished,2,2007,Pune,19,2000,0,1309.0,1.0,3829.64,Medium,Mid-Range,26.11,1,2.0,2,72.89,23
37.24,500,2,2,Koramangala,Apartment,Semi-Furnished,1,2001,Bangalore,25,2000,0,250.0,1.0,7448.0,Compact,Affordable,13.43,1,1.5,1,84.53,9
71.78,2098,3,3,Indiranagar,Independent House,Furnished,0,2000,Bangalore,26,2000,0,699.3,1.0,3421.35,Large,Mid-Range,29.23,0,1.0,1,84.53,12
26.16,914,1,2,Velachery,Apartment,Unfurnished,0,2008,Chennai,18,2000,0,914.0,2.0,2862.14,Compact,Affordable,34.94,0,0.0,2,71.75,33
60.11,1387,4,5,Anna Nagar,Apartment,Unfurnished,1,2008,Chennai,18,2000,0,346.8,1.25,4333.81,Medium,Mid-Range,23.07,1,1.0,2,71.75,22
53.32,1462,2,2,Koregaon Park,Apartment,Semi-Furnished,1,2009,Pune,17,2000,0,731.0,1.0,3647.06,Medium,Mid-Range,27.42,1,1.5,2,72.89,23
134.59,3866,3,3,Kukatpally,Independent House,Semi-Furnished,1,2023,Hyderabad,3,2020,1,1288.7,1.0,3481.38,Extra Large,Premium,28.72,1,1.5,2,76.19,24
