property_id,location,property_type,bedrooms,bathrooms,area_sqft,price_lakhs,price_per_sqft,year_built,property_age,status,furnishing,parking,city,date_listed,date_sold,days_on_market,listing_month,listing_quarter,listing_year
1216,HSR Layout,Apartment,4,2,2540,182.13,7170.63,2024,0,Sold,Semi-Furnished,1,Bangalore,2023-11-25,2023-12-10,15.0,11,4,2023
1217,Hebbal,Independent House,2,2,770,53.97,7008.73,2007,17,Sold,Unfurnished,1,Bangalore,2023-09-06,2023-12-07,92.0,9,3,2023
1218,Koramangala,Independent House,2,2,1722,130.36,7570.34,2018,6,Sold,Unfurnished,1,Bangalore,2023-07-14,2023-11-14,123.0,7,3,2023
1219,BTM Layout,Independent House,3,1,824,56.46,6852.11,2024,0,Sold,Furnished,1,Bangalore,2022-01-13,2022-06-15,153.0,1,1,2022
1220,Bannerghatta Road,Apartment,4,4,2620,134.06,5116.76,2009,15,Sold,Unfurnished,1,Bangalore,2023-09-07,2024-01-23,138.0,9,3,2023
1221,Marathahalli,Apartment,2,2,3446,237.9,6903.72,2021,3,Available,Unfurnished,1,Bangalore,2023-12-12,,,12,4,2023
1222,HSR Layout,Apartment,2,1,590,46.98,7963.33,2006,18,Available,Furnished,2,Bangalore,2022-11-02,,,11,4,2022
1223,Electronic City,Villa,2,2,2091,107.01,5117.76,2014,10,Under Negotiation,Unfurnished,1,Bangalore,2023-01-20,,,1,1,2023
1224,Electronic City,Apartment,2,3,1304,78.77,6040.94,2014,10,Sold,Semi-Furnished,1,Bangalore,2023-03-18,2023-05-07,50.0,3,1,2023
1225,Whitefield,Apartment,1,1,3396,228.86,6739.22,2020,4,Sold,Unfurnished,1,Bangalore,2023-02-14,2023-04-28,73.0,2,1,2023
1226,Bannerghatta Road,Villa,2,2,1571,107.32,6831.36,2007,17,Under Negotiation,Semi-Furnished,1,Bangalore,2023-08-24,,,8,3,2023
1227,Koramangala,Apartment,2,4,2596,193.8,7465.17,2018,6,Sold,Semi-Furnished,1,Bangalore,2023-01-01,2023-06-28,178.0,1,1,2023
1228,Koramangala,Villa,1,2,2078,171.51,8253.46,2024,0,Sold,Semi-Furnished,0,Bangalore,2023-02-21,2023-05-26,94.0,2,1,2023
1229,Sarjapur Road,Apartment,1,4,2921,178.1,6097.08,2015,9,Available,Semi-Furnished,2,Bangalore,2023-01-17,,,1,1,2023
1230,Yelahanka,Apartment,2,3,713,41.57,5830.23,2009,15,Available,Furnished,0,Bangalore,2022-06-09,,,6,2,2022
1231,Yelahanka,Apartment,1,1,3912,253.79,6487.57,2009,15,Available,Unfurnished,0,Bangalore,2023-12-16,,,12,4,2023
1232,HSR Layout,Apartment,3,2,992,75.85,7646.35,2010,14,Sold,Semi-Furnished,1,Bangalore,2022-04-25,2022-06-05,41.0,4,2,2022
1233,Jayanagar,Villa,1,1,3469,217.61,6273.01,2024,0,Available,Unfurnished,2,Bangalore,2023-07-24,,,7,3,2023
1234,BTM Layout,Apartment,3,2,1845,111.19,6026.41,2016,8,Available,Furnished,2,Bangalore,2023-04-09,,,4,2,2023
1235,Sarjapur Road,Villa,3,1,1693,108.48,6407.52,2012,12,Sold,Furnished,1,Bangalore,2022-10-02,2022-10-23,21.0,10,4,2022
1236,Yelahanka,Villa,3,3,3120,198.91,6375.23,2022,2,Sold,Semi-Furnished,1,Bangalore,2023-06-07,2023-11-29,175.0,6,2,2023
1237,Hebbal,Villa,1,3,546,38.47,7046.61,2013,11,Sold,Furnished,0,Bangalore,2022-05-14,2022-09-12,121.0,5,2,2022
1238,Koramangala,Apartment,3,1,1065,89.34,8389.14,2021,3,Sold,Semi-Furnished,1,Bangalore,2022-08-04,2022-10-14,71.0,8,3,2022
1239,Koramangala,Apartment,2,2,2804,221.32,7893.14,2020,4,Sold,Unfurnished,2,Bangalore,2023-09-17,2023-11-14,58.0,9,3,2023
1240,Marathahalli,Villa,2,1,2575,173.62,6742.69,2020,4,Sold,Semi-Furnished,1,Bangalore,2023-08-09,2023-09-15,37.0,8,3,2023
1241,Whitefield,Apartment,2,2,2094,117.7,5620.78,2011,13,Available,Semi-Furnished,2,Bangalore,2022-04-10,,,4,2,2022
1242,Marathahalli,Plot,3,3,2964,168.15,5672.92,2021,3,Available,Unfurnished,1,Bangalore,2022-08-17,,,8,3,2022
1243,Sarjapur Road,Apartment,4,2,2841,214.72,7557.79,2023,1,Sold,Furnished,1,Bangalore,2022-03-02,2022-08-10,161.0,3,1,2022
1244,Koramangala,Plot,3,1,2591,239.39,9239.18,2015,9,Sold,Unfurnished,2,Bangalore,2023-02-27,2023-08-21,175.0,2,1,2023
1245,Koramangala,Plot,1,3,1484,106.43,7172.17,2015,9,Sold,Semi-Furnished,1,Bangalore,2023-04-24,2023-07-24,91.0,4,2,2023
1246,Indiranagar,Apartment,1,3,966,85.6,8860.95,2022,2,Available,Furnished,2,Bangalore,2022-04-30,,,4,2,2022
1247,Indiranagar,Independent House,4,3,3040,214.67,7061.36,2022,2,Sold,Unfurnished,0,Bangalore,2022-04-23,2022-09-09,139.0,4,2,2022
1248,BTM Layout,Apartment,3,4,2668,148.25,5556.51,2004,20,Available,Furnished,1,Bangalore,2023-05-27,,,5,2,2023
1249,Marathahalli,Villa,2,2,2208,132.33,5993.29,2022,2,Under Negotiation,Unfurnished,1,Bangalore,2022-02-11,,,2,1,2022
1250,Bannerghatta Road,Villa,3,2,1741,113.53,6520.88,2008,16,Available,Unfurnished,2,Bangalore,2022-08-14,,,8,3,2022
1251,Koramangala,Apartment,4,2,3186,294.96,9257.92,2020,4,Sold,Furnished,1,Bangalore,2023-05-27,2023-09-03,99.0,5,2,2023
1252,Hebbal,Apartment,4,3,2316,156.78,6769.49,2024,0,Available,Unfurnished,1,Bangalore,2022-11-22,,,11,4,2022
1253,Koramangala,Plot,2,3,886,73.64,8311.43,2022,2,Under Negotiation,Semi-Furnished,1,Bangalore,2023-02-25,,,2,1,2023
1254,Yelahanka,Apartment,3,2,3533,188.86,5345.47,2023,1,Sold,Semi-Furnished,1,Bangalore,2023-01-16,2023-02-11,26.0,1,1,2023
1255,Sarjapur Road,Independent House,1,3,2889,204.76,7087.7,2001,23,Sold,Semi-Furnished,0,Bangalore,2022-07-11,2022-09-27,78.0,7,3,2022
1256,HSR Layout,Villa,3,4,596,45.56,7644.22,2015,9,Sold,Unfurnished,1,Bangalore,2022-01-08,2022-06-17,160.0,1,1,2022
1257,Sarjapur Road,Villa,2,4,3064,184.59,6024.63,2015,9,Available,Furnished,2,Bangalore,2023-01-22,,,1,1,2023
1258,Marathahalli,Independent House,2,3,3909,258.85,6621.78,2017,7,Sold,Unfurnished,1,Bangalore,2023-05-10,2023-07-01,52.0,5,2,2023
1259,Yelahanka,Apartment,2,1,2892,142.62,4931.52,2005,19,Sold,Furnished,1,Bangalore,2023-07-30,2023-11-12,105.0,7,3,2023
1260,Yelahanka,Apartment,3,1,2262,126.63,5598.14,2000,24,Sold,Unfurnished,2,Bangalore,2022-01-29,2022-03-23,53.0,1,1,2022
1261,Sarjapur Road,Apartment,3,2,2614,178.91,6844.16,2004,20,Available,Furnished,1,Bangalore,2023-07-20,,,7,3,2023
1262,Marathahalli,Apartment,2,2,3800,226.44,5959.02,2021,3,Available,Semi-Furnished,1,Bangalore,2022-09-15,,,9,3,2022
1263,BTM Layout,Apartment,4,2,2171,129.36,5958.59,2000,24,Available,Unfurnished,1,Bangalore,2022-09-11,,,9,3,2022
1264,Hebbal,Villa,4,2,1041,72.19,6934.63,2008,16,Available,Furnished,1,Bangalore,2022-10-20,,,10,4,2022
1265,BTM Layout,Apartment,3,2,914,62.04,6787.59,2000,24,Under Negotiation,Furnished,0,Bangalore,2023-03-31,,,3,1,2023
1266,HSR Layout,Villa,3,1,858,68.04,7929.74,2017,7,Available,Furnished,1,Bangalore,2022-11-26,,,11,4,2022
1267,Bannerghatta Road,Independent House,2,2,642,36.72,5719.16,2000,24,Available,Semi-Furnished,1,Bangalore,2022-03-25,,,3,1,2022
1268,Koramangala,Apartment,1,2,2651,221.32,8348.39,2003,21,Available,Furnished,0,Bangalore,2023-08-30,,,8,3,2023
1269,Yelahanka,Apartment,2,2,3369,216.36,6422.15,2009,15,Sold,Unfurnished,1,Bangalore,2022-12-31,2023-04-01,91.0,12,4,2022
1270,Indiranagar,Villa,4,1,1545,122.31,7916.71,2015,9,Under Negotiation,Furnished,0,Bangalore,2022-07-02,,,7,3,2022
1271,Indiranagar,Apartment,3,1,1660,122.71,7392.02,2001,23,Sold,Semi-Furnished,2,Bangalore,2023-06-24,2023-09-18,86.0,6,2,2023
1272,BTM Layout,Villa,2,3,678,38.27,5644.75,2017,7,Sold,Furnished,1,Bangalore,2023-02-24,2023-05-25,90.0,2,1,2023
1273,Yelahanka,Plot,4,2,2717,140.77,5180.91,2013,11,Sold,Unfurnished,2,Bangalore,2023-06-11,2023-07-08,27.0,6,2,2023
1274,Hebbal,Independent House,4,4,933,58.85,6307.35,2021,3,Sold,Furnished,1,Bangalore,2023-06-25,2023-07-31,36.0,6,2,2023
1275,Koramangala,Apartment,4,2,3014,249.8,8287.86,2004,20,Available,Unfurnished,1,Bangalore,2022-08-16,,,8,3,2022
1276,Yelahanka,Villa,2,2,2186,120.56,5515.26,2018,6,Available,Semi-Furnished,1,Bangalore,2023-01-16,,,1,1,2023
1277,Bannerghatta Road,Independent House,3,4,3286,183.52,5584.85,2005,19,Available,Unfurnished,0,Bangalore,2022-01-24,,,1,1,2022
1278,Jayanagar,Independent House,2,1,2392,143.09,5981.99,2017,7,Sold,Furnished,1,Bangalore,2023-02-06,2023-04-17,70.0,2,1,2023
1279,Jayanagar,Villa,3,3,1758,129.14,7345.6,2010,14,Available,Unfurnished,1,Bangalore,2023-07-20,,,7,3,2023
1280,Jayanagar,Independent House,4,1,3692,232.29,6291.84,2003,21,Sold,Furnished,1,Bangalore,2022-06-15,2022-06-30,15.0,6,2,2022
1281,Indiranagar,Villa,3,2,2241,179.6,8014.2,2008,16,Sold,Semi-Furnished,0,Bangalore,2023-09-15,2024-02-04,142.0,9,3,2023
1282,Indiranagar,Independent House,1,4,3740,302.55,8089.44,2009,15,Available,Unfurnished,1,Bangalore,2023-12-07,,,12,4,2023
1283,Marathahalli,Apartment,2,1,3050,184.92,6063.09,2015,9,Sold,Semi-Furnished,1,Bangalore,2022-12-30,2023-05-07,128.0,12,4,2022
1284,Whitefield,Independent House,2,2,2611,191.52,7335.1,2010,14,Available,Furnished,1,Bangalore,2022-08-09,,,8,3,2022
1285,Whitefield,Apartment,2,2,3449,232.02,6727.11,2005,19,Available,Furnished,1,Bangalore,2022-07-24,,,7,3,2022
1286,Electronic City,Villa,2,4,2648,124.77,4711.83,2015,9,Sold,Unfurnished,1,Bangalore,2022-06-22,2022-08-10,49.0,6,2,2022
1287,Bannerghatta Road,Independent House,5,2,2056,132.94,6466.19,2019,5,Sold,Furnished,1,Bangalore,2022-05-07,2022-08-22,107.0,5,2,2022
1288,BTM Layout,Apartment,4,1,734,37.47,5104.23,2023,1,Sold,Semi-Furnished,0,Bangalore,2022-04-06,2022-09-24,171.0,4,2,2022
1289,Marathahalli,Apartment,2,2,2004,142.93,7132.35,2006,18,Available,Furnished,0,Bangalore,2022-02-05,,,2,1,2022
1290,Indiranagar,Independent House,4,3,967,67.46,6975.77,2013,11,Available,Furnished,2,Bangalore,2023-11-04,,,11,4,2023
1291,Hebbal,Apartment,2,4,963,54.55,5664.81,2023,1,Sold,Semi-Furnished,2,Bangalore,2023-05-12,2023-10-31,172.0,5,2,2023
1292,Bannerghatta Road,Villa,4,2,3223,216.22,6708.79,2018,6,Sold,Semi-Furnished,0,Bangalore,2022-09-12,2022-12-30,109.0,9,3,2022
1293,Bannerghatta Road,Independent House,2,3,2007,103.48,5155.75,2023,1,Sold,Semi-Furnished,1,Bangalore,2023-05-25,2023-11-13,172.0,5,2,2023
1294,Marathahalli,Independent House,2,1,2193,155.64,7097.06,2002,22,Under Negotiation,Semi-Furnished,0,Bangalore,2023-05-16,,,5,2,2023
1295,Yelahanka,Villa,3,2,2768,171.12,6182.22,2002,22,Available,Furnished,1,Bangalore,2022-07-10,,,7,3,2022
1296,Indiranagar,Apartment,3,1,3473,320.23,9220.52,2021,3,Under Negotiation,Semi-Furnished,1,Bangalore,2022-12-02,,,12,4,2022
1297,Indiranagar,Apartment,4,1,3217,265.93,8266.39,2017,7,Available,Furnished,2,Bangalore,2023-03-16,,,3,1,2023
1298,HSR Layout,Plot,2,3,1422,93.82,6597.87,2001,23,Available,Semi-Furnished,1,Bangalore,2022-05-08,,,5,2,2022
1299,Hebbal,Apartment,4,2,991,64.1,6468.51,2020,4,Sold,Furnished,1,Bangalore,2022-12-27,2023-03-03,66.0,12,4,2022
1300,Indiranagar,Apartment,4,2,1979,148.07,7481.88,2006,18,Available,Semi-Furnished,1,Bangalore,2022-08-09,,,8,3,2022
1301,Yelahanka,Plot,1,2,1378,73.09,5303.75,2005,19,Sold,Unfurnished,2,Bangalore,2022-04-24,2022-06-03,40.0,4,2,2022
1302,Indiranagar,Apartment,2,3,1558,113.92,7311.88,2000,24,Available,Furnished,0,Bangalore,2022-02-01,,,2,1,2022
1303,Bannerghatta Road,Villa,3,2,1659,88.27,5320.73,2003,21,Available,Furnished,2,Bangalore,2023-05-31,,,5,2,2023
1304,Sarjapur Road,Independent House,2,1,2298,134.83,5867.2,2016,8,Available,Furnished,1,Bangalore,2023-08-01,,,8,3,2023
1305,Hebbal,Apartment,3,3,2301,157.04,6824.82,2014,10,Under Negotiation,Unfurnished,1,Bangalore,2023-09-18,,,9,3,2023
1306,HSR Layout,Independent House,2,2,1618,114.52,7077.57,2005,19,Sold,Unfurnished,2,Bangalore,2022-08-09,2022-08-29,20.0,8,3,2022
1307,Marathahalli,Apartment,4,1,2160,131.43,6084.83,2000,24,Sold,Unfurnished,1,Bangalore,2023-10-30,2024-03-30,152.0,10,4,2023
1308,Indiranagar,Apartment,2,2,3365,271.15,8058.03,2013,11,Sold,Unfurnished,0,Bangalore,2022-01-19,2022-04-09,80.0,1,1,2022
1309,Hebbal,Apartment,4,2,2659,143.84,5409.5,2017,7,Under Negotiation,Unfurnished,2,Bangalore,2023-02-18,,,2,1,2023
1310,Sarjapur Road,Independent House,4,2,892,62.08,6959.29,2011,13,Available,Unfurnished,1,Bangalore,2022-05-13,,,5,2,2022
1311,Sarjapur Road,Apartment,5,2,2685,170.51,6350.4,2015,9,Sold,Unfurnished,1,Bangalore,2022-04-23,2022-09-17,147.0,4,2,2022
1312,Marathahalli,Apartment,2,3,1890,133.2,7047.78,2024,0,Sold,Unfurnished,0,Bangalore,2023-01-11,2023-05-04,113.0,1,1,2023
1313,Marathahalli,Independent House,2,3,3630,258.72,7127.33,2020,4,Sold,Semi-Furnished,1,Bangalore,2022-08-10,2022-12-05,117.0,8,3,2022
1314,Electronic City,Apartment,3,2,942,47.79,5073.49,2000,24,Available,Unfurnished,1,Bangalore,2023-10-08,,,10,4,2023
1315,Koramangala,Apartment,3,1,2210,176.75,7997.91,2022,2,Sold,Furnished,1,Bangalore,2022-09-25,2023-03-19,175.0,9,3,2022
1316,BTM Layout,Apartment,4,2,2557,147.8,5780.03,2005,19,Sold,Furnished,1,Bangalore,2023-04-09,2023-09-27,171.0,4,2,2023
1317,BTM Layout,Villa,3,1,2324,136.73,5883.42,2017,7,Sold,Semi-Furnished,1,Bangalore,2023-05-28,2023-08-13,77.0,5,2,2023
1318,Yelahanka,Apartment,2,1,3651,183.52,5026.47,2004,20,Available,Unfurnished,1,Bangalore,2023-12-24,,,12,4,2023
1319,Marathahalli,Independent House,3,4,3056,173.37,5673.01,2021,3,Sold,Furnished,1,Bangalore,2023-06-21,2023-09-02,73.0,6,2,2023
1320,Sarjapur Road,Plot,2,1,3403,220.74,6486.67,2020,4,Sold,Furnished,0,Bangalore,2022-11-05,2023-01-17,73.0,11,4,2022
1321,Jayanagar,Apartment,1,1,2149,155.82,7250.68,2023,1,Sold,Semi-Furnished,1,Bangalore,2022-10-20,2022-12-10,51.0,10,4,2022
1322,Jayanagar,Apartment,2,3,3983,242.13,6078.99,2017,7,Sold,Furnished,2,Bangalore,2022-09-30,2023-02-26,149.0,9,3,2022
1323,Yelahanka,Apartment,2,2,1151,67.67,5879.21,2015,9,Sold,Furnished,1,Bangalore,2022-12-23,2023-02-23,62.0,12,4,2022
1324,Yelahanka,Villa,2,1,1552,76.09,4902.54,2009,15,Available,Semi-Furnished,0,Bangalore,2023-10-11,,,10,4,2023
1325,Koramangala,Apartment,2,1,3590,338.05,9416.32,2006,18,Available,Unfurnished,0,Bangalore,2023-06-09,,,6,2,2023
1326,Bannerghatta Road,Apartment,5,3,591,36.71,6211.85,2023,1,Sold,Unfurnished,2,Bangalore,2023-11-11,2024-01-18,68.0,11,4,2023
1327,Whitefield,Apartment,1,2,2737,163.23,5963.69,2021,3,Sold,Furnished,1,Bangalore,2023-12-21,2024-06-11,173.0,12,4,2023
1328,Indiranagar,Apartment,3,2,3200,226.44,7076.15,2017,7,Under Negotiation,Unfurnished,1,Bangalore,2023-07-24,,,7,3,2023
1329,Bannerghatta Road,Apartment,2,1,1803,113.78,6310.54,2007,17,Sold,Unfurnished,1,Bangalore,2023-10-26,2024-04-06,163.0,10,4,2023
1330,HSR Layout,Independent House,2,1,3128,210.66,6734.73,2013,11,Sold,Semi-Furnished,1,Bangalore,2023-04-04,2023-05-05,31.0,4,2,2023
1331,Whitefield,Villa,3,1,3278,236.54,7216.1,2015,9,Sold,Unfurnished,1,Bangalore,2022-04-18,2022-07-13,86.0,4,2,2022
1332,Hebbal,Apartment,2,4,3687,221.69,6012.77,2008,16,Sold,Unfurnished,2,Bangalore,2023-07-07,2023-12-25,171.0,7,3,2023
1333,Electronic City,Apartment,5,3,1923,108.54,5644.3,2019,5,Sold,Semi-Furnished,1,Bangalore,2022-12-14,2023-03-19,95.0,12,4,2022
1334,Hebbal,Apartment,2,2,3345,189.92,5677.74,2024,0,Available,Semi-Furnished,1,Bangalore,2022-08-15,,,8,3,2022
1335,Hebbal,Apartment,3,1,2918,210.06,7198.75,2022,2,Available,Furnished,1,Bangalore,2022-07-11,,,7,3,2022
1336,Yelahanka,Apartment,5,3,779,45.44,5832.8,2018,6,Available,Furnished,0,Bangalore,2023-11-11,,,11,4,2023
1337,Sarjapur Road,Apartment,4,2,2985,216.66,7258.35,2009,15,Available,Unfurnished,1,Bangalore,2023-10-08,,,10,4,2023
1338,Hebbal,Apartment,1,1,3956,221.83,5607.34,2003,21,Under Negotiation,Semi-Furnished,1,Bangalore,2022-11-04,,,11,4,2022
1339,Bannerghatta Road,Apartment,2,3,2503,162.94,6509.97,2013,11,Available,Unfurnished,1,Bangalore,2023-11-11,,,11,4,2023
1340,Indiranagar,Villa,1,3,1728,159.35,9221.44,2021,3,Sold,Furnished,2,Bangalore,2023-12-19,2024-05-12,145.0,12,4,2023
1341,HSR Layout,Apartment,3,2,3889,287.37,7389.41,2020,4,Sold,Semi-Furnished,1,Bangalore,2022-05-22,2022-10-19,150.0,5,2,2022
1342,Koramangala,Plot,3,1,1906,166.96,8759.94,2018,6,Sold,Unfurnished,0,Bangalore,2023-02-23,2023-06-05,102.0,2,1,2023
1343,Koramangala,Apartment,3,3,3099,229.16,7394.74,2016,8,Sold,Semi-Furnished,2,Bangalore,2023-01-18,2023-07-06,169.0,1,1,2023
1344,Indiranagar,Apartment,2,2,511,36.24,7092.04,2019,5,Sold,Unfurnished,1,Bangalore,2022-12-19,2023-02-18,61.0,12,4,2022
1345,Electronic City,Apartment,2,2,1175,54.28,4619.22,2012,12,Sold,Furnished,1,Bangalore,2023-01-13,2023-04-13,90.0,1,1,2023
1346,HSR Layout,Plot,2,2,3024,196.18,6487.51,2000,24,Under Negotiation,Unfurnished,1,Bangalore,2022-09-16,,,9,3,2022
1347,Bannerghatta Road,Villa,3,4,745,41.86,5618.28,2005,19,Sold,Semi-Furnished,2,Bangalore,2022-12-07,2023-02-10,65.0,12,4,2022
1348,Whitefield,Apartment,4,1,3807,240.44,6315.82,2015,9,Sold,Semi-Furnished,1,Bangalore,2023-04-06,2023-07-05,90.0,4,2,2023
1349,Hebbal,Apartment,2,2,2531,165.92,6555.45,2007,17,Sold,Unfurnished,1,Bangalore,2023-10-17,2024-04-11,177.0,10,4,2023
1350,Koramangala,Apartment,3,1,3151,271.5,8616.35,2013,11,Available,Semi-Furnished,2,Bangalore,2023-12-10,,,12,4,2023
1351,Electronic City,Plot,3,2,3097,146.95,4745.02,2015,9,Available,Semi-Furnished,1,Bangalore,2022-05-23,,,5,2,2022
1352,Sarjapur Road,Villa,2,2,3551,257.44,7249.86,2015,9,Sold,Semi-Furnished,1,Bangalore,2022-11-05,2023-01-10,66.0,11,4,2022
1353,Yelahanka,Villa,4,2,1146,60.9,5314.25,2020,4,Under Negotiation,Unfurnished,1,Bangalore,2022-12-02,,,12,4,2022
1354,Yelahanka,Apartment,2,2,741,39.63,5347.67,2020,4,Sold,Furnished,1,Bangalore,2023-10-30,2023-12-09,40.0,10,4,2023
1355,Whitefield,Plot,4,2,1060,70.23,6625.89,2016,8,Sold,Unfurnished,1,Bangalore,2023-11-18,2023-12-05,17.0,11,4,2023
1356,Indiranagar,Apartment,3,2,3616,294.7,8149.86,2012,12,Sold,Semi-Furnished,1,Bangalore,2023-01-22,2023-03-03,40.0,1,1,2023
1357,Jayanagar,Villa,4,1,2015,144.88,7190.32,2024,0,Sold,Unfurnished,1,Bangalore,2023-10-22,2024-02-18,119.0,10,4,2023
1358,Hebbal,Independent House,5,1,961,63.16,6572.21,2007,17,Under Negotiation,Unfurnished,1,Bangalore,2022-09-10,,,9,3,2022
1359,Koramangala,Plot,3,4,3111,255.87,8224.84,2001,23,Available,Furnished,1,Bangalore,2022-09-03,,,9,3,2022
1360,Marathahalli,Apartment,1,2,1302,91.55,7031.63,2010,14,Sold,Unfurnished,1,Bangalore,2022-03-31,2022-05-08,38.0,3,1,2022
1361,Jayanagar,Apartment,3,2,1643,118.51,7212.94,2004,20,Under Negotiation,Semi-Furnished,1,Bangalore,2022-02-13,,,2,1,2022
1362,Indiranagar,Independent House,3,1,2316,209.01,9024.43,2003,21,Sold,Furnished,0,Bangalore,2022-02-04,2022-07-02,148.0,2,1,2022
1363,Indiranagar,Apartment,3,2,1021,90.41,8855.08,2002,22,Available,Furnished,1,Bangalore,2023-06-24,,,6,2,2023
1364,Marathahalli,Apartment,3,2,1658,105.51,6363.74,2022,2,Sold,Furnished,1,Bangalore,2023-04-30,2023-08-09,101.0,4,2,2023
1365,HSR Layout,Independent House,5,3,900,61.1,6788.37,2021,3,Available,Semi-Furnished,1,Bangalore,2023-07-05,,,7,3,2023
1366,Whitefield,Apartment,1,3,3701,274.57,7418.75,2009,15,Sold,Semi-Furnished,0,Bangalore,2022-11-28,2023-03-14,106.0,11,4,2022
1367,Yelahanka,Plot,2,2,1737,86.17,4960.93,2011,13,Sold,Unfurnished,1,Bangalore,2023-02-28,2023-06-23,115.0,2,1,2023
1368,Whitefield,Apartment,3,3,1373,101.04,7359.03,2018,6,Available,Semi-Furnished,1,Bangalore,2022-10-19,,,10,4,2022
1369,Koramangala,Villa,3,3,2833,217.54,7678.63,2011,13,Available,Semi-Furnished,1,Bangalore,2022-07-07,,,7,3,2022
1370,Sarjapur Road,Apartment,3,2,947,54.63,5768.37,2019,5,Sold,Unfurnished,1,Bangalore,2023-06-04,2023-07-01,27.0,6,2,2023
1371,Jayanagar,Apartment,2,2,1026,76.33,7439.57,2001,23,Available,Furnished,1,Bangalore,2022-11-21,,,11,4,2022
1372,Indiranagar,Independent House,3,3,3507,259.64,7403.47,2021,3,Available,Unfurnished,1,Bangalore,2023-09-06,,,9,3,2023
1373,BTM Layout,Villa,2,3,721,44.43,6162.69,2020,4,Available,Furnished,1,Bangalore,2023-02-09,,,2,1,2023
1374,Koramangala,Apartment,2,2,3618,307.13,8488.84,2020,4,Available,Semi-Furnished,0,Bangalore,2022-01-06,,,1,1,2022
1375,Jayanagar,Apartment,2,2,2817,174.75,6203.56,2011,13,Sold,Unfurnished,1,Bangalore,2023-06-25,2023-07-28,33.0,6,2,2023
1376,BTM Layout,Apartment,2,1,1363,78.26,5741.5,2004,20,Under Negotiation,Semi-Furnished,1,Bangalore,2022-01-20,,,1,1,2022
1377,BTM Layout,Apartment,3,1,3664,223.28,6093.89,2018,6,Sold,Furnished,0,Bangalore,2023-04-01,2023-07-12,102.0,4,2,2023
1378,HSR Layout,Apartment,3,1,3439,236.19,6867.93,2015,9,Sold,Semi-Furnished,2,Bangalore,2022-10-16,2022-12-02,47.0,10,4,2022
1379,Bannerghatta Road,Apartment,3,2,739,50.57,6842.44,2002,22,Sold,Semi-Furnished,1,Bangalore,2023-12-28,2024-03-05,68.0,12,4,2023
1380,Electronic City,Apartment,3,2,2745,158.03,5757.07,2023,1,Sold,Furnished,1,Bangalore,2022-11-14,2022-12-16,32.0,11,4,2022
1381,Hebbal,Apartment,2,3,744,39.96,5370.81,2016,8,Sold,Furnished,1,Bangalore,2023-12-07,2024-04-27,142.0,12,4,2023
1382,HSR Layout,Villa,4,3,2668,171.59,6431.4,2020,4,Sold,Semi-Furnished,1,Bangalore,2022-03-29,2022-05-28,60.0,3,1,2022
1383,BTM Layout,Apartment,1,2,1244,81.9,6583.52,2006,18,Sold,Unfurnished,1,Bangalore,2023-06-10,2023-09-17,99.0,6,2,2023
1384,BTM Layout,Villa,3,2,2454,149.9,6108.31,2012,12,Sold,Furnished,2,Bangalore,2023-12-16,2024-02-27,73.0,12,4,2023
1385,Marathahalli,Independent House,2,3,2144,129.25,6028.24,2009,15,Under Negotiation,Unfurnished,1,Bangalore,2023-01-11,,,1,1,2023
1386,Electronic City,Apartment,2,2,2867,145.45,5073.08,2003,21,Sold,Furnished,2,Bangalore,2023-06-05,2023-10-02,119.0,6,2,2023
1387,BTM Layout,Villa,1,4,3445,208.65,6056.67,2012,12,Sold,Furnished,1,Bangalore,2022-03-19,2022-05-02,44.0,3,1,2022
1388,BTM Layout,Apartment,2,2,2346,154.72,6595.24,2007,17,Sold,Unfurnished,0,Bangalore,2023-12-30,2024-03-14,75.0,12,4,2023
1389,Bannerghatta Road,Apartment,3,2,2642,135.02,5110.67,2004,20,Available,Semi-Furnished,1,Bangalore,2023-10-16,,,10,4,2023
1390,Electronic City,Plot,2,1,3712,179.25,4829.03,2003,21,Available,Furnished,1,Bangalore,2022-06-29,,,6,2,2022
1391,BTM Layout,Apartment,3,2,2783,182.52,6558.23,2014,10,Under Negotiation,Furnished,1,Bangalore,2022-06-22,,,6,2,2022
1392,Hebbal,Apartment,4,4,3053,207.45,6794.97,2019,5,Sold,Semi-Furnished,0,Bangalore,2022-06-15,2022-08-05,51.0,6,2,2022
1393,HSR Layout,Apartment,3,2,3549,267.38,7533.86,2022,2,Available,Furnished,1,Bangalore,2023-02-13,,,2,1,2023
1394,Yelahanka,Villa,3,3,2697,148.84,5518.7,2010,14,Sold,Unfurnished,1,Bangalore,2023-06-16,2023-08-02,47.0,6,2,2023
1395,Yelahanka,Villa,3,3,1915,110.9,5791.36,2012,12,Available,Semi-Furnished,1,Bangalore,2022-01-12,,,1,1,2022
1396,Bannerghatta Road,Villa,4,3,3944,240.81,6105.71,2016,8,Sold,Semi-Furnished,1,Bangalore,2022-11-15,2023-02-13,90.0,11,4,2022
1397,Jayanagar,Apartment,5,1,1581,120.61,7628.95,2004,20,Sold,Furnished,1,Bangalore,2023-08-05,2023-09-05,31.0,8,3,2023
1398,Koramangala,Apartment,2,1,2708,255.76,9444.43,2005,19,Under Negotiation,Semi-Furnished,1,Bangalore,2023-03-30,,,3,1,2023
